timestamp,pod_name,namespace,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_temperature,node_cpu_usage,node_memory_usage,event_type,event_message,scaling_event,pod_lifetime_seconds,cpu_usage_avg,memory_usage_avg,failure_type,cpu_memory_ratio,disk_network_ratio,cpu_usage_rolling_avg,memory_usage_rolling_avg,predicted_failure
2023-01-01 00:00:00,pod_22,default,0.944224388,0.440163921,802.4096598,29.00279602,73.89484231,56.55725106,78.05454706,Warning,Completed,False,155873,34.0411800706,54.630410378,,0.7245862437267725,27.666631149861114,49.2266496126,64.38677406200001,pod_crash
2023-01-01 00:00:00,pod_23,default,0.128241138,0.391080478,205.5800068,100.334905,37.52270173,79.0037025,60.00500713,Warning,OOMKilled,True,80212,41.075655562600005,63.85575155800001,network_issue,1.3166185003334738,2.0489380719501353,62.1020876326,78.152673992,network_issue
2023-01-01 00:00:00,pod_24,prod,0.539438993,0.852080174,78.57072229,133.4948643,74.79337061,65.57690854,91.36973576,Warning,Failed,True,108240,49.226649612600006,64.386774062,network_issue,0.717709293942255,0.5885673782433293,79.283360212,82.18755162800001,network_issue
2023-01-01 00:00:00,pod_25,default,0.047819636,0.047219658,850.3384818,5.491355101,82.36306861,99.48021503,98.62635272,Warning,OOMKilled,True,104207,62.1020876326,78.15267399199999,memory_exhaustion,1.008657547262486,154.85039050655266,69.08286234680001,66.92010234860001,memory_exhaustion
2023-01-01 00:00:00,pod_26,dev,0.591702,0.580651037,966.0354782,173.6510926,33.72001234,95.79872393,82.88211547,Warning,Completed,True,30122,79.283360212,82.18755162800001,network_issue,1.155843131980328,5.563083213217859,63.9457704468,54.975978008,network_issue
2023-01-01 00:00:00,pod_27,dev,0.425506904,0.578589562,321.0411532,152.3763438,69.07295285,5.554761734,1.717300663,Warning,Completed,True,120104,69.0828623468,66.92010234860001,network_issue,3.2345889416336875,2.106896288451305,54.383163080799996,50.09695559,network_issue
2023-01-01 00:00:00,pod_28,kube-system,0.076153207,0.338144333,727.8139041,184.8172232,24.37593122,53.318243,0.284385427,Warning,Failed,False,176039,63.9457704468,54.975978008000006,network_issue,187.48584821120247,3.9380199069022694,51.7084571528,42.716785546000004,network_issue
2023-01-01 00:00:00,pod_29,default,0.986985001,0.067534424,559.4304598,49.65212774,59.98637689,17.76387171,66.97462367,Error,Killed,True,107644,54.3831630808,50.09695559000001,pod_crash,0.26523287084861946,11.266998722178023,37.934539908800005,34.899112836,pod_crash
2023-01-01 00:00:00,pod_30,default,0.190848066,0.131936898,495.5347061,17.83856676,77.45969519,86.10668539,61.7255025,Warning,Killed,True,42844,51.708457152799994,42.716785546,,1.3949936720239742,27.778840798530613,50.6519274,36.4134505346,pod_crash
2023-01-01 00:00:00,pod_31,kube-system,0.962869773,0.464577119,431.3607867,79.40625678,42.31968204,26.92913771,43.79375192,Warning,OOMKilled,False,190187,37.9345399088,34.899112836,network_issue,0.6149082124589977,5.432327428493601,57.99450960800001,54.806921019200004,network_issue
2023-01-01 00:00:00,pod_32,kube-system,0.850823009,0.489201307,511.2440461,112.2596122,55.99301855,69.14169919,9.288989156,Normal,Killed,True,143325,50.6519274,36.413450534599995,network_issue,7.4434040161775386,4.554122681175626,55.33597586700001,51.0396478292,network_issue
2023-01-01 00:00:00,pod_33,kube-system,0.496598265,0.768129697,945.7391235,139.3543847,30.57584259,90.03115404,92.25173785,Warning,Completed,True,18006,57.994509608,54.8069210192,network_issue,0.9759290842454303,6.786576005742287,55.189468653000006,56.2959189972,network_issue
2023-01-01 00:00:00,pod_34,prod,0.634165696,0.983374955,0.600367673,28.85496406,27.32520454,4.471203005,48.13825772,Warning,Started,True,107951,55.335975867,51.0396478292,,0.09288252663831556,0.020806391293768954,67.791960055,54.155394549200004,pod_crash
2023-01-01 00:00:00,pod_35,prod,0.124060239,0.950462329,761.4647812,167.794998,83.14917111,85.37414932,88.00685834,Error,Completed,False,184651,55.18946865299999,56.2959189972,pod_crash,0.9700851834770768,4.538066034602533,56.986650587,58.072227224,pod_crash
2023-01-01 00:00:00,pod_36,prod,0.207531909,0.46130235,335.9666743,120.5572045,59.75271264,89.94159472,33.09112968,Normal,OOMKilled,False,47859,67.791960055,54.1553945492,network_issue,2.7179971064680797,2.7867822225423287,58.629267453000004,52.217033264,network_issue
2023-01-01 00:00:00,pod_37,dev,0.219779993,0.022485883,176.8045675,175.0197852,91.33552365,15.11515185,28.87315253,Warning,Started,False,55893,56.986650587,58.072227223999995,network_issue,0.5235019568540339,1.0101976030764777,58.93019266260001,44.112321315399996,network_issue
2023-01-01 00:00:00,pod_38,kube-system,0.775788082,0.855085161,975.1996405,67.38398367,57.66021459,98.24423837,62.97576805,Normal,Failed,True,72000,58.62926745300001,52.217033263999994,network_issue,1.560032396778367,14.472276457798207,60.6677635786,27.4261046742,network_issue
2023-01-01 00:00:00,pod_39,kube-system,0.134591023,0.442926758,68.64185294,107.6774851,88.64597931,5.975829053,7.614697977,Error,Completed,True,138090,58.93019266260001,44.1123213154,pod_crash,0.7847755841465858,0.6374763756439182,51.6185022386,31.537404078200005,pod_crash
2023-01-01 00:00:00,pod_40,dev,0.058393233,0.812744082,106.8029907,155.7266564,78.70998589,94.0620039,4.575775134,Normal,Failed,False,11755,60.6677635786,27.4261046742,network_issue,20.55651799868363,0.6858362798573514,59.4806331806,27.231728767000003,network_issue
2023-01-01 00:00:00,pod_41,kube-system,0.187148981,0.338561384,244.3312186,69.26555206,61.53798238,44.69528802,53.6476267,Normal,OOMKilled,True,115311,51.6185022386,31.5374040782,network_issue,0.8331270322532273,3.5274564532215464,49.0661171106,25.316694423,network_issue
2023-01-01 00:00:00,pod_42,dev,0.215037163,0.383564071,702.7865222,77.48948373,38.76236153,54.42580656,7.344775974,Error,OOMKilled,False,111717,59.4806331806,27.231728767,pod_crash,7.410138410301907,9.06944385703678,52.362825784,31.730178131600002,pod_crash
2023-01-01 00:00:00,pod_43,default,0.403527649,0.89192322,522.2809115,110.0791366,68.32491622,46.17165802,53.40059633,Error,Completed,True,31845,49.0661171106,25.316694423,pod_crash,0.8646281351367824,4.744594912638513,38.092101396000004,49.405315882800004,pod_crash
2023-01-01 00:00:00,pod_44,prod,0.815754245,0.336865129,809.369023,12.17721911,95.12425702,22.45937242,39.68211652,Warning,Failed,False,107949,52.362825783999995,31.7301781316,,0.5659822204463403,66.46583392224106,35.15025748,46.413704188800004,pod_crash
2023-01-01 00:00:00,pod_45,kube-system,0.881286037,0.421394994,947.3596824,174.6748898,50.32150292,22.70838196,92.95146389,Warning,Killed,True,115136,38.092101396,49.4053158828,network_issue,0.24430365063290882,5.423559639766838,39.362378528,47.193358568,network_issue
2023-01-01 00:00:00,pod_46,default,0.527337029,0.930849607,45.93699059,130.1436958,49.89526544,29.98606844,38.68956823,Warning,Completed,True,47361,35.15025748000001,46.4137041888,network_issue,0.7750427262909778,0.35297130842660457,47.91744010200001,40.308131072,network_issue
2023-01-01 00:00:00,pod_47,kube-system,0.190150875,0.175783424,204.5959869,33.91013081,22.54332222,75.4864118,11.24304787,Normal,Failed,False,158251,39.362378528,47.193358567999994,,6.714052334636195,6.033476781506996,43.601420547400004,42.805745614,pod_crash
2023-01-01 00:00:00,pod_48,default,0.705137349,0.495562908,601.9316672,145.517373,39.41583191,88.94696589,18.97445885,Error,Completed,False,133787,47.917440102,40.308131072,pod_crash,4.687720824775985,4.136493497583962,42.3336668254,31.945518698,pod_crash
2023-01-01 00:00:00,pod_49,default,0.039819725,0.609233293,732.8138547,1.065762095,65.24018866,0.879274647,52.17018923,Normal,Started,True,112116,43.6014205474,42.805745614,cpu_exhaustion,0.01685396698723073,687.5960949802779,38.12723285960001,32.140457852000004,pod_crash
2023-01-01 00:00:00,pod_50,dev,0.357965919,0.997332943,731.4303834,144.1828602,33.43807092,16.36961335,38.65032931,Normal,Failed,True,137256,42.3336668254,31.945518698,network_issue,0.42353101880983696,5.072935731649468,35.699839533600006,31.199653308600002,network_issue
2023-01-01 00:00:00,pod_51,prod,0.72858261,0.564336429,783.1753843,100.8635691,55.12401926,8.953898611,39.664264,Warning,Completed,False,31941,38.1272328596,32.140457852000004,network_issue,0.22574220993990962,7.764700290582915,30.905395815600002,43.016194896600005,network_issue
2023-01-01 00:00:00,pod_52,kube-system,0.332904378,0.27361492,776.0521859,44.18002729,78.42683578,63.34944517,6.539025153,Warning,Completed,True,141543,35.699839533600006,31.1996533086,,9.687903577024214,17.56567918815335,32.8842168022,42.0277975566,pod_crash
2023-01-01 00:00:00,pod_53,prod,0.268702857,0.129938029,290.8814417,82.5968176,58.99335675,64.9747473,78.05716679,Warning,Started,False,32170,30.9053958156,43.0161948966,network_issue,0.8323995088728227,3.5217027744177885,34.9073131902,51.5458381906,network_issue
2023-01-01 00:00:00,pod_54,default,0.500605432,0.795715302,856.6081929,36.14756313,95.90598568,10.77337958,47.22820253,Normal,Killed,False,54172,32.88421680220001,42.02779755659999,,0.22811326713432728,23.697536396003244,33.9765538108,47.122953670600005,pod_crash
2023-01-01 00:00:00,pod_55,prod,0.870810401,0.331623381,688.4785755,106.0757113,84.89177883,26.48509529,86.24053248,Warning,OOMKilled,True,148689,34.9073131902,51.5458381906,network_issue,0.3071072792383575,6.4904450515808145,24.5012293768,54.320011944,network_issue
2023-01-01 00:00:00,pod_56,default,0.012577554,0.137542113,804.556242,50.72727713,62.83720088,4.300101714,17.5498414,Warning,Started,False,11943,33.976553810800006,47.1229536706,network_issue,0.2450222549589537,15.860426333117479,16.5385725068,52.592201374000005,network_issue
2023-01-01 00:00:00,pod_57,kube-system,0.018706372,0.174685911,355.0159183,149.5378461,87.18182993,15.972823,42.52431652,Normal,Killed,True,180462,24.5012293768,54.320011944,network_issue,0.37561621931037215,2.3740874137145944,16.421678248800003,45.028296907800005,network_issue
2023-01-01 00:00:00,pod_58,kube-system,0.198945418,0.421582142,728.8000898,100.182335,77.07685106,25.16146295,69.41811394,Normal,OOMKilled,True,144278,16.5385725068,52.592201374,network_issue,0.36246249749377735,7.274736507189616,15.821031044800002,46.3852322718,network_issue
2023-01-01 00:00:00,pod_59,prod,0.635815842,0.044172296,2.505915505,119.5258915,76.86506337,10.18890829,9.408680199,Warning,OOMKilled,True,36906,16.4216782488,45.0282969078,network_issue,1.082926412046923,0.02096546173847195,19.245816784000002,46.29184922780001,network_issue
2023-01-01 00:01:00,pod_60,default,0.043708125,0.235889255,260.3218985,47.0998524,34.39536135,23.48185927,93.0252093,Warning,Failed,True,94861,15.8210310448,46.3852322718,cpu_exhaustion,0.2524246862403996,5.527021534785106,32.576401136,56.09728418780001,cpu_exhaustion
2023-01-01 00:01:00,pod_61,prod,0.277711569,0.722203948,728.7843315,112.2501551,34.96045091,21.42403041,17.08292618,Warning,OOMKilled,True,177731,19.245816784,46.2918492278,network_issue,1.2541194748638784,6.492501777398435,34.910951880000006,50.1770338338,network_issue
2023-01-01 00:01:00,pod_62,dev,0.629241314,0.890514821,191.0835718,132.672316,91.70725078,82.62574476,91.55149132,Normal,Started,False,185592,32.576401136,56.09728418779999,network_issue,0.9025057218478089,1.4402670998823899,48.79271328400001,59.007044276,network_issue
2023-01-01 00:01:00,pod_63,dev,0.799849044,0.868098459,910.5431731,26.27760189,50.51492031,36.83421667,39.81686217,Normal,Failed,False,185064,34.910951880000006,50.1770338338,,0.9250908952276187,34.650923509367466,61.630051456000004,43.469595608,pod_crash
2023-01-01 00:01:00,pod_64,prod,0.390496826,0.019665599,944.7534159,123.4768657,82.4940507,79.59771531,53.55873241,Error,Failed,True,101436,48.792713284,59.007044276,pod_crash,1.4861762354767425,7.651258481045167,66.543544358,53.354837601999996,pod_crash
2023-01-01 00:01:00,pod_65,kube-system,0.769040519,0.071429527,930.8168083,138.8905237,96.24201172,87.66855013,15.33796596,Normal,OOMKilled,False,110994,61.630051456,43.469595608,network_issue,5.715787240539684,6.701802135259715,52.0044010416,42.768256302,network_issue
2023-01-01 00:01:00,pod_66,default,0.86370832,0.127063549,383.1271769,116.0563323,56.99955766,45.99149492,66.50913615,Normal,Started,False,162192,66.543544358,53.354837602,network_issue,0.6915064242643904,3.301217342537026,45.2933830172,44.513509414000005,network_issue
2023-01-01 00:01:00,pod_67,kube-system,0.12999433,0.919066976,616.2304666,154.6364082,54.48223285,9.930028178,38.61858482,Error,Started,False,55156,52.0044010416,42.768256302000005,pod_crash,0.25713081471740995,3.985028324008886,33.886533573200005,34.998912945200004,pod_crash
2023-01-01 00:01:00,pod_68,prod,0.537290839,0.861386678,903.2279239,198.9402053,92.24805594,3.279126548,48.54312773,Warning,OOMKilled,False,126526,45.2933830172,44.513509414000005,network_issue,0.06755078836779353,4.540198008431431,35.65318663520001,34.40655571920001,network_issue
2023-01-01 00:01:00,pod_69,default,0.171308292,0.553515414,399.1404271,79.32195867,25.31255454,22.56346809,5.985750066,Normal,Started,False,189255,33.886533573200005,34.998912945200004,network_issue,3.7695306087308995,5.031903318985454,45.2123849832,27.647324867200005,network_issue
2023-01-01 00:01:00,pod_70,kube-system,0.005617385,0.837935248,745.929323,178.4516574,87.04919552,96.50181544,12.37617983,Warning,Killed,True,158468,35.6531866352,34.4065557192,network_issue,7.797383099272564,4.180007817624226,51.9705884476,26.3079096192,network_issue
2023-01-01 00:01:00,pod_71,kube-system,0.100255154,0.97199655,573.7585594,157.2651521,88.64936569,93.78748666,32.71298189,Warning,Failed,True,184520,45.2123849832,27.6473248672,network_issue,2.8669806676556684,3.648351537123525,62.298058306,33.144351637199996,network_issue
2023-01-01 00:01:00,pod_72,kube-system,0.740896272,0.443282242,442.4435666,133.3537058,74.44925011,43.7210455,31.92150858,Error,Failed,True,144001,51.97058844760001,26.3079096192,pod_crash,1.3696422081816284,3.3178198081991357,75.947777392,40.69712564,pod_crash
2023-01-01 00:01:00,pod_73,default,0.521118322,0.523983438,616.5385662,110.3184192,71.01181421,54.91647584,82.72533782,Normal,OOMKilled,True,137816,62.298058305999994,33.144351637199996,network_issue,0.6638410587030952,5.5887182817790055,67.73654475400001,42.175560418,network_issue
2023-01-01 00:01:00,pod_74,dev,0.334957081,0.336716544,310.2853407,89.52241263,60.73339313,90.81206352,43.74962008,Warning,Completed,True,164331,75.947777392,40.69712564,network_issue,2.0757223343640976,3.4660073559726623,62.722805692,44.359307108,network_issue
2023-01-01 00:01:00,pod_75,dev,0.068461458,0.010030512,899.6953082,11.69040783,64.45643388,55.44565225,19.76835372,Normal,Started,True,37897,67.736544754,42.175560418,memory_exhaustion,2.8047683198780806,76.96013015826497,57.078814998000006,56.651000450000005,memory_exhaustion
2023-01-01 00:01:00,pod_76,kube-system,0.37063399,0.177860653,157.4228126,146.5966467,31.89568377,68.71879135,43.63171534,Normal,OOMKilled,True,164591,62.722805691999994,44.359307108,network_issue,1.5749734067182335,1.0738500241561117,63.43966187400001,51.993909028000004,network_issue
2023-01-01 00:01:00,pod_77,default,0.752927552,0.70466887,215.7363841,24.84495245,76.0923687,15.50109203,93.37997529,Warning,Killed,False,105057,57.078814998,56.65100044999999,,0.16600017275502538,8.683308391680983,47.402304658000006,44.9734389114,pod_crash
2023-01-01 00:01:00,pod_78,kube-system,0.253560513,0.349191373,496.5181137,18.28108621,57.51097362,86.72071022,59.43988071,Normal,Started,False,23345,63.439661874,51.993909028,,1.4589650783974464,27.160208534457755,42.542076888,48.4384270834,pod_crash
2023-01-01 00:01:00,pod_79,prod,0.951256722,0.3008915,798.1522675,36.06838616,44.04335429,10.62527744,8.647269497,Normal,Failed,True,154081,47.402304658,44.9734389114,,1.228743644879604,22.128859992775457,41.824122688,52.664683413400006,pod_crash
2023-01-01 00:01:00,pod_80,kube-system,0.669902374,0.322232385,264.567055,158.239484,26.72150719,31.1445134,37.09329458,Normal,Killed,True,60574,42.542076888,48.4384270834,network_issue,0.8396265080425758,1.6719408349435718,45.442857714000006,50.3458245754,network_issue
2023-01-01 00:01:00,pod_81,default,0.254523818,0.128415129,235.9088217,60.05887658,78.26011667,65.12902035,64.76299699,Normal,Completed,False,61929,41.824122688,52.664683413400006,network_issue,1.0056517359759698,3.9279592815187483,29.278689356200005,53.0642846474,network_issue
2023-01-01 00:01:00,pod_82,default,0.723060975,0.589095129,820.4045681,149.1258656,84.90575408,33.59476716,81.7856811,Normal,Started,True,57497,45.442857714,50.3458245754,network_issue,0.4107658786740849,5.50142367857612,27.616579994000006,58.834117608,pod_crash
2023-01-01 00:01:00,pod_83,default,0.376207935,0.346510825,192.0703548,37.89732774,68.5610441,5.899868431,73.03218107,Normal,Failed,True,39218,29.278689356199997,53.064284647399994,,0.08078450272962662,5.068176735777413,24.997055268,60.696444896,pod_crash
2023-01-01 00:01:00,pod_84,prod,0.445574621,0.491815814,520.4451508,42.03115464,96.61520298,2.314730629,37.4964343,Warning,OOMKilled,True,145624,27.61657999400001,58.83411760800001,,0.06173201991635776,12.382366253262655,17.356356874000003,48.1829988186,pod_crash
2023-01-01 00:01:00,pod_85,kube-system,0.637836571,0.687554601,974.6442219,65.05550909,83.50878732,18.04688977,46.40493102,Warning,OOMKilled,True,137836,24.997055268000004,60.696444896,network_issue,0.38890026066889305,14.98173230112832,14.051905232000001,39.9396461006,network_issue
2023-01-01 00:01:00,pod_86,kube-system,0.77262323,0.374999646,56.83650617,50.22717155,39.58612506,26.92552838,2.195766603,Warning,Killed,False,177146,17.356356874,48.1829988186,network_issue,12.262472861738848,1.1315888276412411,15.6471343078,32.0549224326,network_issue
2023-01-01 00:01:00,pod_87,kube-system,0.109964439,0.799736031,284.7152509,191.1851208,76.37516558,17.07250895,40.56891751,Warning,OOMKilled,False,128704,14.051905232,39.9396461006,network_issue,0.42082732293243286,1.4892123911559128,21.414727726,36.9462317686,network_issue
2023-01-01 00:01:00,pod_88,kube-system,0.431436016,0.517035453,494.8441583,33.9613621,82.27727313,13.87601381,33.60856273,Normal,Failed,False,2601,15.647134307799998,32.0549224326,,0.412871384042075,14.57079833379239,33.491045878,31.541020534599998,pod_crash
2023-01-01 00:01:00,pod_89,dev,0.286545589,0.644649093,29.27060069,78.24667756,82.94797062,31.15269772,61.95298098,Error,Failed,False,74625,21.414727726,36.9462317686,pod_crash,0.5028442090632714,0.37408106775594574,47.32429923,37.535647998,pod_crash
2023-01-01 00:01:00,pod_90,prod,0.952660357,0.464299991,207.8092726,93.40190586,89.41333189,78.42848053,19.37887485,Normal,Completed,False,188955,33.491045878,31.5410205346,network_issue,4.04711218463749,2.2248932790674,50.970062614,30.452635647199997,network_issue
2023-01-01 00:01:00,pod_91,dev,0.386570997,0.468603524,45.25484104,48.47591578,51.43826216,96.09179514,32.16890392,Error,OOMKilled,True,21431,47.324299229999994,37.535647998,pod_crash,2.9871019348053687,0.933553091505928,54.011425802,31.735273243199998,pod_crash
2023-01-01 00:01:00,pod_92,dev,0.002524429,0.719106443,341.8197103,199.0581901,82.17123765,35.30132587,5.153855756,Warning,Started,True,114559,50.97006261400001,30.452635647199997,network_issue,6.849498228370674,1.7171848600064208,63.780103774000004,27.5492115772,network_issue
2023-01-01 00:01:00,pod_93,default,0.137178017,0.93695423,918.801729,123.5889436,98.81100413,29.08282975,40.02175071,Normal,Started,False,105945,54.011425802,31.7352732432,network_issue,0.7266756009934678,7.4343359708109045,66.288062732,30.4257652232,network_issue
2023-01-01 00:01:00,pod_94,kube-system,0.756779939,0.297846633,592.585496,113.50624,85.68291903,79.99608758,41.02267265,Normal,OOMKilled,False,32772,63.780103774,27.5492115772,network_issue,1.9500457286758472,5.2207305607163095,53.644547010000004,41.4130139732,network_issue
2023-01-01 00:01:00,pod_95,dev,0.697431267,0.951731944,444.575054,31.55487589,84.12511718,90.96827532,33.76164308,Normal,OOMKilled,False,181237,66.288062732,30.4257652232,,2.6944267820273398,14.088949535082453,57.552654474,46.680677236,pod_crash
2023-01-01 00:01:00,pod_96,dev,0.104004625,0.361972359,968.2780512,195.6817292,96.26656487,32.87421653,87.10514767,Warning,Completed,True,173364,53.64454701,41.413013973199995,network_issue,0.3774084242936454,4.948229224867255,53.821763241999996,48.900585058000004,pod_crash
2023-01-01 00:01:00,pod_97,prod,0.217853935,0.804688438,336.8438545,150.567694,22.20980944,54.84186319,31.49217207,Error,Failed,False,4467,57.55265447399999,46.680677235999994,pod_crash,1.7414442886981216,2.237158885491067,54.240067882000005,59.381758866000006,network_issue
2023-01-01 00:01:00,pod_98,prod,0.131663738,0.928829964,338.5860385,137.437153,84.92155519,10.42837359,51.12128982,Normal,Completed,True,32984,53.821763242,48.900585058,network_issue,0.20399277144060132,2.4635699380356053,47.055111998,64.71904522400001,network_issue
2023-01-01 00:01:00,pod_99,kube-system,0.528059004,0.6726159,790.9305409,155.8436867,88.84084284,82.08761078,93.42854169,Warning,Killed,True,7694,54.240067882000005,59.381758866,network_issue,0.8786138507049622,5.075152915385952,60.038581050000005,60.98087093000001,network_issue
2023-01-01 00:01:00,pod_100,default,0.619946585,0.822469552,564.0630976,96.36956466,25.63057337,55.0434959,60.44807487,Error,Completed,True,20110,47.055111998,64.719045224,pod_crash,0.9105913797648127,5.853124890519766,63.984156316,69.330311574,network_issue
2023-01-01 00:01:00,pod_101,dev,0.292084484,0.413632333,354.8931323,182.295661,99.42254417,97.79156179,68.4142762,Warning,Failed,True,17988,60.038581050000005,60.98087093,network_issue,1.4294028559787642,1.9467996679306592,75.10215472200001,66.934757906,network_issue
2023-01-01 00:01:00,pod_102,prod,0.164891797,0.23660359,583.525532,192.4284832,63.65718248,74.56973952,73.23937529,Error,Started,False,32322,63.98415631600001,69.330311574,pod_crash,1.0181646037357948,3.03242806000562,77.84855881,63.05548213400001,network_issue
2023-01-01 00:01:00,pod_103,dev,0.884801127,0.143459824,802.9980235,113.9150923,25.21794996,66.01836562,39.14352148,Normal,Completed,False,111047,75.10215472200001,66.934757906,network_issue,1.6865719568366235,7.049092506419363,77.21545255000001,56.664072534000006,network_issue
